episode,det_sparse_success_rate,det_dense_success_rate,stoch_sparse_success_rate,stoch_dense_success_rate,det_sparse_success_rate_ma,det_dense_success_rate_ma,stoch_sparse_success_rate_ma,stoch_dense_success_rate_ma,det_sparse_avg_episode_length,det_dense_avg_episode_length,stoch_sparse_avg_episode_length,stoch_dense_avg_episode_length
22822,1.0,1.0,0.57,0.57,0.9999999999999999,0.9999999999999999,0.5981,0.5659000000000002,15.57,15.92,148.68,152.07
22823,1.0,1.0,0.59,0.65,0.9999999999999999,0.9999999999999999,0.5977499999999999,0.5662000000000001,15.19,15.74,149.26,134.29
22824,1.0,1.0,0.57,0.5,0.9999999999999999,0.9999999999999999,0.5981999999999998,0.5664500000000001,15.62,15.61,147.61,151.18
22825,1.0,1.0,0.66,0.51,0.9999999999999999,0.9999999999999999,0.5983999999999998,0.5666000000000001,15.16,15.93,132.23,155.49
22826,1.0,1.0,0.64,0.58,0.9999999999999999,0.9999999999999999,0.5984499999999999,0.5671000000000002,15.44,15.31,139.69,148.41
22827,1.0,1.0,0.69,0.47,0.9999999999999999,0.9999999999999999,0.5982999999999998,0.5669500000000001,15.24,15.36,133.93,158.42
22828,1.0,1.0,0.59,0.52,0.9999999999999999,0.9999999999999999,0.5986499999999999,0.5669000000000001,15.09,15.31,146.19,146.68
22829,1.0,1.0,0.62,0.61,0.9999999999999999,0.9999999999999999,0.5989,0.5668500000000001,15.32,15.57,141.05,146.13
22830,1.0,1.0,0.63,0.58,0.9999999999999999,0.9999999999999999,0.599,0.5674,15.58,15.97,143.57,142.78
22831,1.0,1.0,0.59,0.65,0.9999999999999999,0.9999999999999999,0.5984999999999999,0.56755,16.04,15.41,142.28,139.21
22832,1.0,1.0,0.56,0.69,0.9999999999999999,0.9999999999999999,0.598,0.56785,15.83,15.72,145.75,135.95
22833,1.0,1.0,0.53,0.51,0.9999999999999999,0.9999999999999999,0.59795,0.5681499999999999,15.3,15.36,151.19,153.21
22834,1.0,1.0,0.61,0.65,0.9999999999999999,0.9999999999999999,0.59745,0.56775,15.48,16.0,140.68,141.72
22835,1.0,1.0,0.6,0.57,0.9999999999999999,0.9999999999999999,0.59745,0.56705,15.2,15.91,138.28,150.76
22836,1.0,1.0,0.63,0.59,0.9999999999999999,0.9999999999999999,0.5971,0.5679000000000001,15.56,15.06,144.19,151.62
22837,1.0,1.0,0.59,0.59,0.9999999999999999,0.9999999999999999,0.59705,0.5683,15.24,16.16,150.11,149.39
22838,1.0,1.0,0.56,0.54,0.9999999999999999,0.9999999999999999,0.5973,0.5678500000000001,15.95,15.54,151.01,154.29
22839,1.0,1.0,0.7,0.53,0.9999999999999999,0.9999999999999999,0.59775,0.5676000000000001,15.78,15.57,138.36,148.98
22840,1.0,1.0,0.55,0.52,0.9999999999999999,0.9999999999999999,0.5984499999999999,0.5676500000000002,15.94,15.53,154.28,159.77
22841,1.0,1.0,0.59,0.51,0.9999999999999999,0.9999999999999999,0.5982999999999999,0.5681,15.43,15.39,140.98,155.24
22842,1.0,1.0,0.58,0.54,0.9999999999999999,0.9999999999999999,0.598,0.5683000000000001,16.15,15.72,149.49,151.61
22843,1.0,1.0,0.69,0.62,0.9999999999999999,0.9999999999999999,0.5983499999999999,0.56865,15.7,15.69,128.82,140.92
22844,1.0,1.0,0.61,0.57,0.9999999999999999,0.9999999999999999,0.5987499999999999,0.5689000000000001,15.69,15.37,145.99,145.19
22845,1.0,1.0,0.52,0.62,0.9999999999999999,0.9999999999999999,0.5985499999999999,0.5691,15.67,15.5,151.58,141.88
22846,1.0,1.0,0.63,0.64,0.9999999999999999,0.9999999999999999,0.5987999999999999,0.5691500000000002,15.92,15.65,143.8,136.38
22847,1.0,1.0,0.67,0.58,0.9999999999999999,0.9999999999999999,0.59895,0.5689000000000001,15.01,15.55,136.9,144.68
22848,1.0,1.0,0.58,0.55,0.9999999999999999,0.9999999999999999,0.5993499999999999,0.569,16.06,15.55,143.55,151.98
22849,1.0,1.0,0.68,0.57,0.9999999999999999,0.9999999999999999,0.5988999999999999,0.5683999999999999,15.98,15.59,139.85,149.58
22850,1.0,1.0,0.63,0.56,0.9999999999999999,0.9999999999999999,0.59905,0.56815,15.32,15.88,141.88,148.84
22851,1.0,1.0,0.6,0.58,0.9999999999999999,0.9999999999999999,0.5994,0.5684,15.06,16.6,142.06,144.84
22852,1.0,1.0,0.65,0.51,0.9999999999999999,0.9999999999999999,0.5992500000000001,0.5686,16.13,15.54,135.08,154.5
22853,1.0,1.0,0.61,0.58,0.9999999999999999,0.9999999999999999,0.5992,0.5688,15.96,15.86,144.82,151.27
22854,1.0,1.0,0.62,0.69,0.9999999999999999,0.9999999999999999,0.59935,0.56955,15.81,15.74,136.14,136.68
22855,1.0,1.0,0.56,0.55,0.9999999999999999,0.9999999999999999,0.5993,0.5700500000000001,15.47,15.47,150.29,148.83
22856,1.0,1.0,0.53,0.57,0.9999999999999999,0.9999999999999999,0.5991500000000002,0.5697,15.68,15.78,148.44,149.28
22857,1.0,1.0,0.57,0.53,0.9999999999999999,0.9999999999999999,0.59935,0.57035,16.3,15.96,151.22,151.26
22858,1.0,1.0,0.62,0.56,0.9999999999999999,0.9999999999999999,0.59975,0.56975,15.17,15.8,142.0,154.41
22859,1.0,1.0,0.55,0.43,0.9999999999999999,0.9999999999999999,0.6001,0.5697,15.85,15.63,146.79,161.3
22860,1.0,1.0,0.58,0.54,0.9999999999999999,0.9999999999999999,0.60025,0.5695,16.15,15.44,145.7,148.89
22861,1.0,1.0,0.49,0.6,0.9999999999999999,0.9999999999999999,0.6004999999999999,0.56935,15.27,15.33,149.55,144.0
22862,1.0,1.0,0.55,0.53,0.9999999999999999,0.9999999999999999,0.60025,0.5693,15.01,16.12,146.42,152.76
22863,1.0,1.0,0.59,0.55,0.9999999999999999,0.9999999999999999,0.6004499999999999,0.5693,15.88,15.53,147.39,149.26
22864,1.0,1.0,0.53,0.63,0.9999999999999999,0.9999999999999999,0.6,0.5697500000000001,15.38,15.73,147.06,150.03
22865,1.0,1.0,0.63,0.51,0.9999999999999999,0.9999999999999999,0.59995,0.5697000000000001,15.77,16.03,140.52,148.52
22866,1.0,1.0,0.68,0.54,0.9999999999999999,0.9999999999999999,0.59965,0.5703500000000002,16.15,15.95,138.03,149.18
22867,1.0,1.0,0.67,0.67,0.9999999999999999,0.9999999999999999,0.5992500000000001,0.5703000000000003,15.46,15.15,129.51,144.07
22868,1.0,1.0,0.6,0.54,0.9999999999999999,0.9999999999999999,0.5991500000000001,0.5699000000000002,15.53,15.53,142.58,154.09
22869,1.0,1.0,0.71,0.5,0.9999999999999999,0.9999999999999999,0.59935,0.5698500000000002,15.83,15.34,135.04,150.96
22870,1.0,1.0,0.62,0.56,0.9999999999999999,0.9999999999999999,0.5993000000000002,0.5701,16.02,15.55,138.13,148.76
22871,1.0,1.0,0.56,0.61,0.9999999999999999,0.9999999999999999,0.5989500000000001,0.5702500000000001,15.85,15.17,145.91,144.74
22872,1.0,1.0,0.57,0.54,0.9999999999999999,0.9999999999999999,0.5991,0.5702000000000002,15.87,15.67,149.73,152.19
22873,1.0,1.0,0.61,0.64,0.9999999999999999,0.9999999999999999,0.59875,0.5699000000000001,15.06,15.45,145.51,141.87
22874,1.0,1.0,0.59,0.57,0.9999999999999999,0.9999999999999999,0.5991000000000001,0.5697500000000002,15.82,15.83,141.53,141.7
22875,1.0,1.0,0.57,0.62,0.9999999999999999,0.9999999999999999,0.5986000000000001,0.5696500000000002,15.3,14.96,143.61,143.54
22876,1.0,1.0,0.65,0.64,0.9999999999999999,0.9999999999999999,0.5986,0.5696000000000002,15.3,15.95,141.32,135.61
22877,1.0,1.0,0.66,0.59,0.9999999999999999,0.9999999999999999,0.59815,0.5697000000000002,15.44,16.18,140.8,145.92
22878,1.0,1.0,0.56,0.56,0.9999999999999999,0.9999999999999999,0.59855,0.5698500000000002,15.68,15.6,153.3,150.58
22879,1.0,1.0,0.62,0.62,0.9999999999999999,0.9999999999999999,0.5985,0.5696500000000002,15.17,15.43,142.36,147.42
22880,1.0,1.0,0.69,0.58,0.9999999999999999,0.9999999999999999,0.5984000000000002,0.5692000000000002,15.74,15.63,137.92,151.03
22881,1.0,1.0,0.58,0.55,0.9999999999999999,0.9999999999999999,0.5984,0.5693500000000001,15.42,15.93,149.63,149.59
22882,1.0,1.0,0.64,0.71,0.9999999999999999,0.9999999999999999,0.5978,0.5688500000000001,16.38,15.47,142.85,139.2
22883,1.0,1.0,0.49,0.53,0.9999999999999999,0.9999999999999999,0.5973,0.56955,14.82,15.38,149.99,159.54
22884,1.0,1.0,0.58,0.61,0.9999999999999999,0.9999999999999999,0.5972500000000001,0.56925,15.69,15.53,146.1,141.05
22885,1.0,1.0,0.76,0.57,0.9999999999999999,0.9999999999999999,0.5972999999999999,0.5687000000000001,15.91,15.73,124.96,150.93
22886,1.0,1.0,0.59,0.52,0.9999999999999999,0.9999999999999999,0.5972999999999999,0.5687500000000001,15.05,15.89,143.32,153.52
22887,1.0,1.0,0.54,0.57,0.9999999999999999,0.9999999999999999,0.59745,0.5690000000000001,15.49,15.25,148.37,145.87
22888,1.0,1.0,0.54,0.6,0.9999999999999999,0.9999999999999999,0.5978,0.5679500000000001,15.29,15.35,148.96,147.29
22889,1.0,1.0,0.57,0.57,0.9999999999999999,0.9999999999999999,0.5977999999999999,0.5676,16.34,15.41,137.8,139.9
22890,1.0,1.0,0.59,0.59,0.9999999999999999,0.9999999999999999,0.598,0.5677000000000001,15.08,15.06,152.57,139.59
22891,1.0,1.0,0.54,0.63,0.9999999999999999,0.9999999999999999,0.5973999999999999,0.5678000000000001,15.35,15.87,150.83,143.17
22892,1.0,1.0,0.48,0.53,0.9999999999999999,0.9999999999999999,0.5974499999999999,0.5677000000000002,15.19,15.39,154.45,153.91
22893,1.0,1.0,0.62,0.65,0.9999999999999999,0.9999999999999999,0.5975499999999999,0.5677000000000001,15.26,15.94,143.45,144.09
22894,1.0,1.0,0.64,0.45,0.9999999999999999,0.9999999999999999,0.5976499999999999,0.5682,15.95,15.77,141.49,161.78
22895,1.0,1.0,0.69,0.64,0.9999999999999999,0.9999999999999999,0.5977,0.5689500000000001,14.87,15.7,132.83,136.69
22896,1.0,1.0,0.56,0.63,0.9999999999999999,0.9999999999999999,0.59765,0.5686500000000001,15.91,15.8,147.03,144.93
22897,1.0,1.0,0.6,0.6,0.9999999999999999,0.9999999999999999,0.59725,0.5686000000000001,15.26,15.56,142.5,146.09
22898,1.0,1.0,0.59,0.55,0.9999999999999999,0.9999999999999999,0.5972999999999999,0.5687000000000001,15.76,16.04,146.57,152.84
22899,1.0,1.0,0.56,0.58,0.9999999999999999,0.9999999999999999,0.5969000000000001,0.5687000000000001,15.64,15.57,148.39,147.58
22900,1.0,1.0,0.6,0.5,0.9999999999999999,0.9999999999999999,0.5966500000000001,0.5684000000000001,16.14,15.15,145.62,158.69
22901,1.0,1.0,0.62,0.57,0.9999999999999999,0.9999999999999999,0.5962000000000002,0.5682500000000001,15.64,15.79,141.76,148.32
22902,1.0,1.0,0.57,0.55,0.9999999999999999,0.9999999999999999,0.5957000000000001,0.5682500000000001,15.82,15.55,147.47,147.56
22903,1.0,1.0,0.59,0.53,0.9999999999999999,0.9999999999999999,0.59555,0.5683500000000002,15.04,15.34,142.25,152.14
22904,1.0,1.0,0.63,0.59,0.9999999999999999,0.9999999999999999,0.59565,0.5685000000000002,15.42,15.5,142.92,144.07
22905,1.0,1.0,0.6,0.63,0.9999999999999999,0.9999999999999999,0.5958000000000001,0.5682000000000003,16.01,15.02,140.69,149.57
22906,1.0,1.0,0.5,0.58,0.9999999999999999,0.9999999999999999,0.5962000000000002,0.5685000000000002,16.1,15.19,156.08,147.29
22907,1.0,1.0,0.56,0.56,0.9999999999999999,0.9999999999999999,0.5958500000000002,0.5681000000000002,15.38,15.85,150.34,145.86
22908,1.0,1.0,0.52,0.49,0.9999999999999999,0.9999999999999999,0.5967000000000001,0.5681500000000003,15.57,15.43,153.02,153.88
22909,1.0,1.0,0.56,0.55,0.9999999999999999,0.9999999999999999,0.59675,0.5682500000000003,15.89,15.48,141.13,150.62
22910,1.0,1.0,0.6,0.58,0.9999999999999999,0.9999999999999999,0.5965999999999999,0.5685000000000002,15.65,16.33,144.12,142.85
22911,1.0,1.0,0.58,0.55,0.9999999999999999,0.9999999999999999,0.5966,0.5684000000000002,15.04,15.64,146.02,153.69
22912,1.0,1.0,0.5,0.56,0.9999999999999999,0.9999999999999999,0.597,0.5682000000000003,15.68,15.79,149.69,146.97
22913,1.0,1.0,0.58,0.63,0.9999999999999999,0.9999999999999999,0.5971000000000001,0.5685000000000001,15.16,16.15,150.78,142.31
22914,1.0,1.0,0.55,0.56,0.9999999999999999,0.9999999999999999,0.59745,0.5679000000000002,16.06,15.63,154.02,142.17
22915,1.0,1.0,0.58,0.62,0.9999999999999999,0.9999999999999999,0.5968,0.5674500000000002,15.55,15.49,145.29,140.54
22916,1.0,1.0,0.67,0.57,0.9999999999999999,0.9999999999999999,0.5962999999999999,0.5668500000000002,15.5,15.63,135.3,147.3
22917,1.0,1.0,0.54,0.53,0.9999999999999999,0.9999999999999999,0.5956499999999999,0.5668500000000002,15.33,15.57,151.99,148.94
22918,1.0,1.0,0.57,0.57,0.9999999999999999,0.9999999999999999,0.5951500000000001,0.5666500000000002,15.3,15.08,144.63,150.88
22919,1.0,1.0,0.7,0.65,0.9999999999999999,0.9999999999999999,0.59495,0.5674,15.66,16.06,137.25,143.41
22920,1.0,1.0,0.64,0.51,0.9999999999999999,0.9999999999999999,0.5952,0.56735,15.34,15.93,148.42,149.39
22921,1.0,1.0,0.66,0.53,0.9999999999999999,0.9999999999999999,0.5956999999999999,0.5669500000000001,15.87,15.3,140.68,145.94
22922,1.0,1.0,0.61,0.5,0.9999999999999999,0.9999999999999999,0.59545,0.5668500000000001,15.53,15.34,144.78,154.08
22923,1.0,1.0,0.66,0.55,0.9999999999999999,0.9999999999999999,0.5962500000000001,0.5667000000000001,15.42,15.82,140.35,152.61
22924,1.0,1.0,0.62,0.59,0.9999999999999999,0.9999999999999999,0.5962000000000001,0.5661,15.26,15.33,145.6,150.06
22925,1.0,1.0,0.72,0.65,0.9999999999999999,0.9999999999999999,0.5963000000000002,0.5666500000000001,15.41,16.2,131.17,142.44
22926,1.0,1.0,0.6,0.56,0.9999999999999999,0.9999999999999999,0.5957000000000001,0.5669000000000001,15.84,15.58,144.19,150.95
22927,1.0,1.0,0.65,0.58,0.9999999999999999,0.9999999999999999,0.5954000000000002,0.5668000000000002,15.53,16.0,140.8,146.29
22928,1.0,1.0,0.63,0.56,0.9999999999999999,0.9999999999999999,0.5946500000000002,0.5670000000000002,16.03,15.77,140.8,153.07
22929,1.0,1.0,0.62,0.59,0.9999999999999999,0.9999999999999999,0.5950500000000002,0.5669000000000001,15.65,15.85,146.0,150.24
22930,1.0,1.0,0.56,0.67,0.9999999999999999,0.9999999999999999,0.5950500000000001,0.5666000000000001,16.34,15.31,150.76,143.09
22931,1.0,1.0,0.56,0.63,0.9999999999999999,0.9999999999999999,0.59455,0.5664000000000001,15.7,15.52,149.6,137.42
22932,1.0,1.0,0.61,0.56,0.9999999999999999,0.9999999999999999,0.5944000000000002,0.5659000000000002,15.59,15.39,140.37,147.6
22933,1.0,1.0,0.57,0.53,0.9999999999999999,0.9999999999999999,0.5942000000000002,0.5656500000000001,16.09,15.41,143.44,149.72
22934,1.0,1.0,0.68,0.53,0.9999999999999999,0.9999999999999999,0.5946000000000001,0.56635,16.08,15.36,136.35,150.46
22935,1.0,1.0,0.57,0.67,0.9999999999999999,0.9999999999999999,0.5946,0.56625,14.73,15.05,142.83,137.7
22936,1.0,1.0,0.58,0.56,0.9999999999999999,0.9999999999999999,0.5945,0.5666499999999999,15.51,15.13,143.43,146.38
22937,1.0,1.0,0.57,0.45,0.9999999999999999,0.9999999999999999,0.5943500000000002,0.5664,15.73,15.8,148.75,156.82
22938,1.0,1.0,0.68,0.54,0.9999999999999999,0.9999999999999999,0.5944000000000002,0.5661,15.09,15.56,132.61,150.03
22939,1.0,1.0,0.64,0.51,0.9999999999999999,0.9999999999999999,0.5945,0.56655,15.52,15.3,148.15,150.01
22940,1.0,1.0,0.57,0.58,0.9999999999999999,0.9999999999999999,0.5941500000000001,0.5667,14.81,16.48,142.9,143.79
22941,1.0,1.0,0.55,0.56,0.9999999999999999,0.9999999999999999,0.59455,0.5669500000000001,15.33,15.2,146.32,150.92
22942,1.0,1.0,0.66,0.57,0.9999999999999999,0.9999999999999999,0.59455,0.5677,16.8,15.47,142.18,144.46
22943,1.0,1.0,0.67,0.54,0.9999999999999999,0.9999999999999999,0.59485,0.5678500000000001,15.95,15.38,135.61,150.12
22944,1.0,1.0,0.61,0.61,0.9999999999999999,0.9999999999999999,0.5941,0.5678500000000001,15.63,15.33,150.08,141.99
22945,1.0,1.0,0.61,0.59,0.9999999999999999,0.9999999999999999,0.5939000000000001,0.5677500000000001,16.04,16.02,144.42,146.8
22946,1.0,1.0,0.61,0.5,0.9999999999999999,0.9999999999999999,0.5944,0.5675,15.62,15.53,142.06,154.24
22947,1.0,1.0,0.66,0.52,0.9999999999999999,0.9999999999999999,0.5943499999999999,0.5674500000000001,15.39,16.09,142.36,150.8
22948,1.0,1.0,0.54,0.5,0.9999999999999999,0.9999999999999999,0.5942000000000001,0.56705,15.49,15.4,150.63,154.88
22949,1.0,1.0,0.51,0.52,0.9999999999999999,0.9999999999999999,0.59435,0.5672,15.72,15.31,156.6,152.53
22950,1.0,1.0,0.64,0.59,0.9999999999999999,0.9999999999999999,0.594,0.56735,15.3,15.8,141.54,142.25
22951,1.0,1.0,0.53,0.59,0.9999999999999999,0.9999999999999999,0.5932999999999999,0.5671,15.58,15.66,155.65,141.67
22952,1.0,1.0,0.62,0.59,0.9999999999999999,0.9999999999999999,0.5933999999999999,0.5670000000000001,15.24,15.04,140.97,147.9
22953,1.0,1.0,0.63,0.61,0.9999999999999999,0.9999999999999999,0.5932,0.56715,15.14,15.54,144.6,139.91
22954,1.0,1.0,0.52,0.58,0.9999999999999999,0.9999999999999999,0.5929,0.56735,15.25,15.91,152.61,139.84
22955,1.0,1.0,0.56,0.47,0.9999999999999999,0.9999999999999999,0.5931,0.5665500000000001,15.52,15.61,146.31,156.81
22956,1.0,1.0,0.63,0.65,0.9999999999999999,0.9999999999999999,0.5932999999999999,0.5667000000000002,15.71,15.78,143.17,138.81
22957,1.0,1.0,0.67,0.5,0.9999999999999999,0.9999999999999999,0.5935499999999999,0.5669000000000002,15.6,15.11,142.44,159.88
22958,1.0,1.0,0.66,0.53,0.9999999999999999,0.9999999999999999,0.5936499999999999,0.5668500000000002,15.96,15.7,129.82,150.59
22959,1.0,1.0,0.55,0.55,0.9999999999999999,0.9999999999999999,0.5933,0.5671500000000002,15.23,15.59,143.08,152.31
22960,1.0,1.0,0.64,0.56,0.9999999999999999,0.9999999999999999,0.5938500000000001,0.5672500000000001,15.03,15.65,142.74,151.11
22961,1.0,1.0,0.64,0.53,0.9999999999999999,0.9999999999999999,0.5941000000000001,0.5678500000000001,15.78,15.69,143.0,155.09
22962,1.0,1.0,0.64,0.54,0.9999999999999999,0.9999999999999999,0.59485,0.5672,15.66,16.21,145.84,151.12
22963,1.0,1.0,0.54,0.56,0.9999999999999999,0.9999999999999999,0.5952000000000001,0.5674,15.2,15.38,153.28,147.3
22964,1.0,1.0,0.59,0.54,0.9999999999999999,0.9999999999999999,0.5955999999999999,0.5670999999999999,15.65,16.19,147.4,145.66
22965,1.0,1.0,0.53,0.64,0.9999999999999999,0.9999999999999999,0.596,0.56655,15.41,15.51,149.35,142.63
22966,1.0,1.0,0.54,0.58,0.9999999999999999,0.9999999999999999,0.596,0.5668,16.15,16.13,149.6,147.72
22967,1.0,1.0,0.6,0.54,0.9999999999999999,0.9999999999999999,0.5955999999999999,0.5670499999999999,15.72,15.33,147.32,156.98
22968,1.0,1.0,0.61,0.55,0.9999999999999999,0.9999999999999999,0.5953499999999999,0.56655,16.26,15.1,142.12,145.32
22969,1.0,1.0,0.61,0.61,0.9999999999999999,0.9999999999999999,0.5952,0.5664500000000001,15.95,16.13,149.46,137.59
22970,1.0,1.0,0.58,0.52,0.9999999999999999,0.9999999999999999,0.5947499999999999,0.5662500000000001,15.88,16.03,147.29,141.85
22971,1.0,1.0,0.64,0.59,0.9999999999999999,0.9999999999999999,0.5947999999999999,0.56585,15.17,15.38,142.87,145.87
22972,1.0,1.0,0.56,0.54,0.9999999999999999,0.9999999999999999,0.5952,0.5656000000000001,15.6,15.75,148.18,148.48
22973,1.0,1.0,0.63,0.52,0.9999999999999999,0.9999999999999999,0.5959,0.5656000000000001,15.88,15.63,141.91,154.75
22974,1.0,1.0,0.52,0.57,0.9999999999999999,0.9999999999999999,0.5962999999999999,0.5652000000000001,16.2,15.88,147.46,148.38
22975,1.0,1.0,0.61,0.55,0.9999999999999999,0.9999999999999999,0.5965,0.5654500000000001,16.09,15.35,137.04,150.52
22976,1.0,1.0,0.55,0.58,0.9999999999999999,0.9999999999999999,0.5969999999999999,0.56545,14.75,15.65,151.28,147.78
22977,1.0,1.0,0.62,0.57,0.9999999999999999,0.9999999999999999,0.5966499999999999,0.56515,15.36,16.16,142.65,152.27
22978,1.0,1.0,0.61,0.56,0.9999999999999999,0.9999999999999999,0.5964499999999999,0.5651,15.39,15.11,143.9,145.6
22979,1.0,1.0,0.61,0.48,0.9999999999999999,0.9999999999999999,0.5963,0.5649000000000002,15.61,15.66,139.11,154.2
22980,1.0,1.0,0.59,0.58,0.9999999999999999,0.9999999999999999,0.5959500000000001,0.5646000000000002,15.79,15.01,144.34,151.79
22981,1.0,1.0,0.49,0.47,0.9999999999999999,0.9999999999999999,0.5956999999999999,0.5651000000000002,15.87,15.36,151.44,154.22
22982,1.0,1.0,0.54,0.64,0.9999999999999999,0.9999999999999999,0.596,0.56545,14.81,15.44,149.43,144.5
22983,1.0,1.0,0.64,0.55,0.9999999999999999,0.9999999999999999,0.59585,0.5646500000000001,15.52,15.84,140.4,146.76
22984,1.0,1.0,0.62,0.53,0.9999999999999999,0.9999999999999999,0.5967000000000001,0.5646500000000001,15.66,15.69,149.25,153.46
22985,1.0,1.0,0.6,0.55,0.9999999999999999,0.9999999999999999,0.5965500000000001,0.5644500000000001,15.76,15.59,145.92,147.33
22986,1.0,1.0,0.61,0.58,0.9999999999999999,0.9999999999999999,0.5958,0.5644000000000001,15.48,15.63,147.95,151.15
22987,1.0,1.0,0.59,0.44,0.9999999999999999,0.9999999999999999,0.5958,0.5646000000000001,16.28,15.25,146.75,158.82
22988,1.0,1.0,0.63,0.5,0.9999999999999999,0.9999999999999999,0.59605,0.5645500000000002,15.73,16.05,145.46,151.56
22989,1.0,1.0,0.59,0.57,0.9999999999999999,0.9999999999999999,0.5960500000000001,0.5642500000000003,15.73,16.09,140.66,157.23
22990,1.0,1.0,0.5,0.56,0.9999999999999999,0.9999999999999999,0.5958500000000001,0.5638000000000002,15.27,15.68,157.36,153.18
22991,1.0,1.0,0.66,0.52,0.9999999999999999,0.9999999999999999,0.5956000000000002,0.5638500000000001,15.42,15.7,140.07,148.83
22992,1.0,1.0,0.57,0.6,0.9999999999999999,0.9999999999999999,0.5961000000000002,0.5634500000000001,15.38,15.79,142.59,148.95
22993,1.0,1.0,0.62,0.59,0.9999999999999999,0.9999999999999999,0.5962000000000001,0.5636000000000001,15.69,15.01,139.7,144.94
22994,1.0,1.0,0.53,0.66,0.9999999999999999,0.9999999999999999,0.5958500000000001,0.56325,15.21,15.63,155.13,139.25
22995,1.0,1.0,0.59,0.55,0.9999999999999999,0.9999999999999999,0.5956500000000001,0.5638000000000001,15.57,15.86,145.95,146.89
22996,1.0,1.0,0.49,0.57,0.9999999999999999,0.9999999999999999,0.5953,0.5634500000000001,15.66,15.92,154.81,145.74
22997,1.0,1.0,0.58,0.6,0.9999999999999999,0.9999999999999999,0.5958,0.5627500000000001,15.43,15.92,141.83,152.42
22998,1.0,1.0,0.56,0.52,0.9999999999999999,0.9999999999999999,0.5957,0.5625500000000001,15.52,15.45,147.72,151.9
22999,1.0,1.0,0.53,0.55,0.9999999999999999,0.9999999999999999,0.59595,0.5627500000000002,15.87,15.94,146.12,146.98
23000,1.0,1.0,0.52,0.56,0.9999999999999999,0.9999999999999999,0.5959,0.5625500000000001,15.65,15.67,151.04,147.93
23001,1.0,1.0,0.52,0.58,0.9999999999999999,0.9999999999999999,0.5957500000000001,0.5627500000000001,15.78,16.46,149.76,148.2
23002,1.0,1.0,0.62,0.55,0.9999999999999999,0.9999999999999999,0.59545,0.5625000000000001,14.68,15.63,144.52,148.63
23003,1.0,1.0,0.61,0.58,0.9999999999999999,0.9999999999999999,0.5957000000000001,0.5625500000000001,15.24,15.47,143.1,141.27
23004,1.0,1.0,0.59,0.54,0.9999999999999999,0.9999999999999999,0.5957,0.5627000000000002,15.6,15.55,147.81,147.73
23005,1.0,1.0,0.62,0.57,0.9999999999999999,0.9999999999999999,0.5954000000000002,0.5625000000000003,16.04,15.97,142.86,147.83
23006,1.0,1.0,0.55,0.53,0.9999999999999999,0.9999999999999999,0.5954000000000002,0.5620500000000003,15.93,15.91,151.36,153.52
23007,1.0,1.0,0.68,0.51,0.9999999999999999,0.9999999999999999,0.5960500000000001,0.5618000000000003,15.46,15.05,133.96,159.68
23008,1.0,1.0,0.61,0.51,0.9999999999999999,0.9999999999999999,0.5964000000000002,0.5617000000000003,15.87,15.74,143.49,153.28
23009,1.0,1.0,0.57,0.66,0.9999999999999999,0.9999999999999999,0.59695,0.5619000000000003,15.6,15.31,141.65,140.34
23010,1.0,1.0,0.58,0.53,0.9999999999999999,0.9999999999999999,0.5976499999999999,0.5621500000000003,15.34,15.33,145.51,153.65
23011,1.0,1.0,0.62,0.51,0.9999999999999999,0.9999999999999999,0.5978999999999999,0.5623000000000002,15.64,15.31,149.41,154.19
23012,1.0,1.0,0.6,0.63,0.9999999999999999,0.9999999999999999,0.5981,0.5625000000000002,15.55,15.35,140.52,136.15
23013,1.0,1.0,0.67,0.56,0.9999999999999999,0.9999999999999999,0.5982999999999998,0.5624500000000002,15.53,15.79,132.07,151.34
23014,1.0,1.0,0.51,0.52,0.9999999999999999,0.9999999999999999,0.5980999999999999,0.5614000000000001,15.38,15.84,155.06,156.23
23015,1.0,1.0,0.5,0.53,0.9999999999999999,0.9999999999999999,0.5984499999999999,0.5613500000000001,16.09,15.01,153.21,149.86
23016,1.0,1.0,0.5,0.62,0.9999999999999999,0.9999999999999999,0.5990499999999999,0.5609000000000001,15.28,15.18,151.77,143.18
23017,1.0,1.0,0.52,0.59,0.9999999999999999,0.9999999999999999,0.5983999999999999,0.5606000000000001,15.66,15.73,150.42,143.79
23018,1.0,1.0,0.6,0.69,0.9999999999999999,0.9999999999999999,0.59905,0.5608500000000002,15.85,15.64,146.24,140.99
23019,1.0,1.0,0.62,0.6,0.9999999999999999,0.9999999999999999,0.5993999999999999,0.5609500000000002,15.42,15.83,141.32,143.51
23020,1.0,1.0,0.64,0.57,0.9999999999999999,0.9999999999999999,0.599,0.5608500000000002,16.0,15.69,142.49,143.75
23021,1.0,1.0,0.53,0.57,0.9999999999999999,0.9999999999999999,0.5981,0.5610500000000002,15.61,15.9,150.65,144.63
23022,1.0,1.0,0.73,0.54,0.9999999999999999,0.9999999999999999,0.5978499999999999,0.5610500000000003,15.35,15.71,129.45,148.55
23023,1.0,1.0,0.58,0.53,0.9999999999999999,0.9999999999999999,0.5978999999999999,0.5611000000000003,15.45,15.5,146.52,151.46
23024,1.0,1.0,0.59,0.61,0.9999999999999999,0.9999999999999999,0.59755,0.5616000000000002,15.43,15.76,146.44,152.75
